PhraseId,SentenceId,Phrase,Sentiment
26103,1195,niblet,2
26108,1196,fascinate,3
26118,1197,lately,2
26125,1197,surprised,3
26141,1198,lika,2
26142,1198,da,2
26152,1199,biggest,3
26162,1199,nymphette,2
26164,1199,Juliette,2
26169,1199,salt-of-the-earth,2
26170,1199,mommy,2
26172,1199,named,2
26173,1199,Minnie,2
26177,1199,Slim,2
26179,1199,travel,2
26180,1199,incognito,2
26185,1199,wig,2
26191,1199,shop,2
26200,1200,timid,1
26202,1200,soggy,2
26221,1201,similar,2
26237,1202,frothy,2
26245,1202,laden,2
26250,1202,tinged,2
26253,1202,undertones,2
26259,1203,pedestrian,3
26266,1203,comment,2
26273,1203,Rob,2
26274,1203,Schneider,2
26285,1203,prissy,1
26292,1204,E.T,2
26296,1204,dominated,3
26301,1204,loud,2
26303,1204,special-effects-laden,2
26304,1204,extravaganzas,2
26312,1204,struck,2
26321,1204,precision,3
26331,1205,bother,2
26338,1206,spot,3
26342,1206,laid,2
26344,1207,Absurdities,1
26347,1207,accumulate,2
26354,1207,navel,2
26358,1208,party-hearty,3
26363,1208,scalds,2
26365,1208,acid,2
26372,1209,stark,2
26373,1209,reminder,2
26377,1209,casualties,2
26381,1209,reach,2
26391,1210,made-for-TV,1
26394,1210,posing,2
26403,1211,frames,2
26410,1211,ethical,2
26411,1211,philosophical,3
26427,1212,Plympton,2
26428,1212,shorts,2
26431,1212,marginally,2
26436,1212,doubtful,2
26452,1213,Bread,2
26469,1214,redneck-versus-blueblood,2
26473,1214,trades,2
26479,1214,diverting,2
26486,1214,Jeff,2
26488,1214,Foxworthy,2
26491,1215,Oh,2
26498,1215,angle,2
26517,1216,classics,2
26532,1217,communal,2
26535,1217,yesteryear,2
26543,1217,inability,2
26556,1218,sentimentalist,2
26566,1218,E,2
26580,1219,Bill,2
26581,1219,Paxton,2
26590,1219,contentedly,3
26609,1220,certain,3
26615,1220,uncomfortably,2
26627,1221,stench,1
26635,1221,hanging,1
26644,1222,addicted,1
26648,1222,forms,2
26668,1223,co-written,2
26671,1223,Mattel,3
26674,1223,executives,2
26675,1223,lobbyists,2
26679,1223,tinsel,2
26684,1224,energizing,4
26688,1224,charting,2
26691,1224,rise,2
26702,1224,scratching,2
26707,1224,turntablism,3
26740,1226,relies,2
26745,1226,ironies,2
26751,1227,Compellingly,3
26765,1228,unbelievable,3
26766,1228,finale,2
26771,1228,shelf,2
26779,1229,Brooklyn,2
26780,1229,hoods,2
26791,1229,capitalize,2
26795,1229,popularity,2
26802,1229,Vin,2
26803,1229,Diesel,2
26805,1229,Seth,2
26807,1229,Pepper,2
26815,1230,spends,2
26821,1230,McAdams,2
26846,1232,Blisteringly,2
26854,1232,scarily,2
26856,1232,sorrowfully,1
26860,1232,surveys,2
26868,1232,Kieran,2
26869,1232,Culkin,2
26872,1232,pitch-perfect,3
26873,1232,Holden,2
26898,1234,son,2
26900,1234,wife,2
26912,1234,acumen,3
26936,1236,Cary,2
26939,1236,Katherine,2
26944,1237,seriocomic,2
26950,1237,Georgian-Israeli,2
26953,1237,Dover,2
26954,1237,Kosashvili,2
26983,1239,eat,2
26985,1239,Brussels,3
26986,1239,sprouts,2
26991,1240,snaps,2
26997,1240,strain,1
27001,1240,contrivances,2
27005,1240,reassure,2
27031,1242,small-scale,2
27036,1242,responsibility,2
27040,1243,Boasts,2
27045,1243,eye-catching,4
27050,1243,forcefully,2
27073,1244,Freud,2
27076,1244,Sade,2
27078,1245,Kinnear,2
27092,1245,portrayal,2
27097,1245,losers,1
27101,1246,fantastic,3
27111,1247,vital,3
27121,1248,weakly,2
27133,1248,mojo,2
27136,1249,Notorious,2
27139,1249,C.H.O.,2
27149,1249,tall,2
27155,1249,Carlin,2
27156,1249,Murphy,2
27167,1251,assumes,2
27186,1251,realize,2
27195,1251,exact,2
27199,1251,hundred,2
27205,1252,Linklater,1
27209,1252,types,2
27227,1253,surefire,2
27235,1253,nomination,2
27239,1253,best-foreign-film,4
27240,1253,Oscar,3
27245,1253,folk,2
27249,1253,learn,2
27252,1253,nonchallenging,1
27255,1253,life-affirming,3
27260,1253,walking,2
27265,1253,architecture,2
27274,1254,plods,2
27275,1254,methodically,2
27278,1254,assumption,2
27286,1254,communicating,2
27291,1254,grave,1
27293,1254,framework,2
27297,1254,remotely,2
27309,1255,mistake,2
27318,1255,changed,2
27321,1255,academic,3
27325,1255,Brit,2
27332,1255,choice,2
27337,1255,upsets,1
27341,1255,shreds,2
27344,1255,fabric,2
27349,1256,virtual,2
27351,1256,roller-coaster,2
27355,1256,glamour,3
27356,1256,sleaze,1
27366,1257,hectic,2
27367,1257,homiletic,2
27372,1257,exhausting,2
27376,1257,mayhem,2
27404,1258,Simone,2
27409,1258,rental,2
27417,1259,recalls,1
27425,1259,Houseboat,2
27442,1259,reluctant,1
27444,1259,irresponsible,1
27449,1259,latches,2
27451,1259,onto,2
27471,1261,churn,2
27477,1262,unpretentious,4
27486,1263,Janice,2
27487,1263,Beard,2
27497,1263,aspects,2
27498,1263,implausibility,2
27500,1263,sags,1
27502,1263,pace,2
27512,1263,courageousness,3
27514,1263,employment,2
27520,1264,padded,1
27524,1264,jelly,2
27525,1264,belly,2
27535,1266,intelligently,3
27539,1266,edited,2
27563,1266,flow,2
27567,1266,pipeline,2
27570,1266,hitch,2
27578,1267,unexplored,2
27583,1267,Punch-Drunk,2
27587,1267,worked,3
27592,1267,maker,2
27594,1267,intent,2
27605,1268,Aspires,2
27614,1268,cracked,2
27617,1268,Adventures,2
27620,1268,Buckaroo,3
27621,1268,Banzai,2
27626,1268,astonishingly,3
27628,1268,witless,1
27637,1268,Ford,2
27638,1268,Fairlane,2
27641,1269,Mariah,2
27642,1269,Carey,2
27656,1269,Glitter,2
27659,1269,Wisegirls,2
27670,1270,gates,3
27673,1270,imaginative,4
27684,1271,barbs,2
27703,1271,adolescence,2
27708,1272,Scorpion,2
27715,1272,Conan,2
27717,1272,Barbarian,2
27719,1273,Pedro,3
27721,1273,Rodrigues,2
27723,1273,unwillingness,2
27726,1273,define,2
27732,1273,motivations,2
27755,1274,vulgarity,1
27756,1274,cussing,1
27766,1275,backdrops,2
27775,1275,heels,2
27788,1276,gore-free,2
27789,1276,allusions,3
27793,1276,serial,2
27794,1276,murders,2
27803,1276,humanize,3
27812,1277,unsympathetic,1
27814,1277,someone,2
27832,1278,spiral,2
27838,1278,Auto,2
27839,1278,Focus,3
27847,1278,junkie,1
27852,1279,book-on-tape,1
27861,1279,Stays,2
27867,1279,abridged,2
27868,1279,edition,2
27898,1281,amusedly,3
27899,1281,impatiently,2
27906,1281,strenuously,2
27913,1281,discover,2
27938,1282,presence,2
27941,1282,regain,2
27947,1283,ebullient,3
27949,1283,Tunisian,2
27954,1283,transformation,2
27959,1283,tradition-bound,2
27960,1283,widow,2
27973,1284,Frankenstein,2
27975,1284,mishmash,1
27979,1284,careens,2
27986,1284,Bartleby,2
27990,1284,performs,2
28009,1286,chefs,2
28012,1286,fussing,2
28016,1286,recipe,2
28022,1287,Canada,3
28034,1287,capturing,3
28036,1287,inner-city,2
28040,1287,Reagan,2
28048,1288,prison,2
28049,1288,stretch,2
28058,1289,haywire,1
28066,1289,manifesto,2
28072,1289,listen,2
28076,1289,Tori,2
28078,1289,Amos,2
28082,1290,Ah-nuld,2
28091,1291,gleefully,4
28094,1291,thumpingly,3
28096,1291,hyperbolic,2
28108,1291,compendium,2
28115,1291,jaded,1
28119,1291,phony,1
28121,1291,baloney,1
28123,1291,biz,2
28127,1292,Sweetest,2
28132,1292,bitter,0
28136,1293,setup,2
28145,1293,leaks,2
28149,1293,flattening,1
28174,1294,1957,2
28203,1297,favored,3
28218,1298,laid-back,3
28221,1299,Aloof,2
28243,1300,cruel,1
28246,1300,misanthropic,1
28253,1300,surrealism,2
28260,1302,symbols,2
28263,1302,float,2
28267,1302,butterflies,2
28271,1302,spinning,2
28272,1302,styx,2
28274,1302,sting,2
28276,1302,bees,2
28287,1303,thumbs,2
28305,1305,top-notch,4
28317,1306,answered,3
28347,1308,slightest,2
28350,1308,accepting,2
28363,1310,Ya-Yas,2
28365,1310,everywhere,3
28371,1310,forgive,2
28393,1312,reflected,2
28415,1314,commands,3
28419,1314,solely,2
28433,1315,Lampoon,2
28449,1315,Tomcats,2
28455,1316,indieflick,2
28462,1316,trims,2
28474,1317,rescue,2
28479,1317,Funk,1
28489,1318,Wedge,2
28494,1318,Berg,2
28498,1318,J.,2
28499,1318,Wilson,2
28501,1318,Ackerman,2
28506,1318,episodes,2
28512,1318,Looney,2
28513,1318,Tunes,2
28551,1319,CIA,2
28554,1319,Ryan,2
28572,1320,openness,2
28582,1320,perspectives,2
28589,1320,ideological,3
28590,1320,differences,2
28611,1322,fizz,2
28615,1323,Control-Alt-Delete,1
28628,1324,clear,2
28634,1324,oh-so-important,3
28635,1324,category,2
28640,1324,Feathers,2
28645,1325,Enriched,4
28651,1325,unforced,3
28669,1327,grand-scale,3
28676,1327,larger-than-life,2
28683,1327,awarded,2
28685,1327,status,3
28707,1329,howler,3
28713,1330,feminist,2
28716,1330,thinly,2
28726,1331,semi-autobiographical,2
28746,1331,Bugsy,2
28749,1331,caterer,2
28757,1332,Renner,2
28778,1334,revulsion,0
28781,1334,unease,1
28787,1335,all-powerful,3
28794,1335,pop-cyber,2
28797,1335,feeds,2
28800,1335,Bjorkness,2
28809,1336,Western,2
28819,1336,overbearing,1
28824,1336,concern,2
28830,1336,North,2
28832,1336,Korea,2
28836,1336,future,2
28857,1338,Schumacher,2
28869,1338,bringing,2
28873,1338,Hopkins\/Rock,2
28874,1338,collision,1
28880,1338,personas,2
28888,1339,Trinity,2
28891,1339,approaches,2
28897,1339,shocking,2
28906,1339,Ratliff,2
28909,1339,reflects,2
28913,1339,earnestness,3
28919,1339,terrifying,2
28966,1342,cynic,2
28972,1342,awfully,0
29003,1343,dots,2
29010,1343,spelled,2
29015,1344,surrounding,2
29017,1344,hyper-artificiality,1
29032,1344,racism,0
29033,1344,homophobia,2
29049,1345,Titus,2
29058,1345,brio,2
29068,1346,Frontal,2
29072,1346,opens,2
29073,1346,nationwide,2
29078,1346,classified,2
29082,1346,movie-industry,2
29088,1346,inclusiveness,2
29096,1346,definitive,3
29100,1346,disingenuous,1
29106,1347,recognizably,2
29113,1347,bothered,2
29117,1347,construct,2
29132,1348,manhood,2
29141,1348,complicated,2
29153,1349,spiteful,1
29154,1349,idiots,0
29161,1349,salvaged,2
29171,1350,insufferable,0
29175,1350,meant,2
29182,1350,existential,2
29191,1351,savvy,3
29195,1351,delves,2
29202,1351,passive-aggressive,1
29203,1351,psychology,2
29205,1351,co-dependence,2
29208,1351,self-esteem,2
29215,1352,flashbacks,2
29223,1352,trite,1
29225,1352,observations,2
29229,1352,condition,2
29243,1354,out-of-field,2
29260,1354,collage,2
29264,1354,polemical,2
29265,1354,tract,2
29270,1355,grossest,1
29277,1356,establishing,2
29297,1357,tried,2
29308,1359,principal,2
29309,1359,singers,2
29318,1359,tenor,2
29320,1359,richly,3
29346,1359,distortions,1
29355,1360,tacky,2
29356,1360,nonsense,1
29365,1360,wistful,2
29370,1360,testosterone-charged,2
29371,1360,wizardry,2
29386,1360,Wal-Mart,2
29401,1362,Formuliac,1
29415,1363,printed,2
29416,1363,page,2
29420,1363,Iles,3
29429,1364,sight,2
29433,1364,spaceship,2
29437,1364,launching,2
29438,1364,pad,2
29444,1364,duly,2
29448,1364,dimensions,2
29455,1364,astronauts,2
29457,1364,floating,2
29460,1364,cabins,2
29464,1365,Hannibal,2
29478,1365,friend,3
29481,1365,dinner,2
29486,1366,nails,2
29490,1366,queasy,1
29492,1366,infatuation,3
29506,1367,ultra-violent,1
29508,1367,wannabe,1
29514,1367,1,2
29537,1368,thirty,2
29551,1369,Personally,2
29568,1370,lies,2
29572,1370,ease,2
29577,1370,integrates,2
29581,1370,pasta-fagioli,2
29587,1371,orgy,1
29591,1371,excess,2
29592,1371,exploitation,1
29603,1372,taps,2
29611,1372,afterlife,3
29612,1372,communications,2
29625,1373,M.,2
29631,1373,sucked,0
29641,1373,mystic,3
29642,1373,genres,2
29645,1373,Unbreakable,3
29657,1374,incisive,2
29661,1374,unabashed,2
29672,1374,bracing,3
29686,1375,elaborate,2
29689,1375,conceit,1
29696,1375,blood-soaked,2
29699,1375,murderous,1
29705,1375,Nixon,2
29715,1376,drain,1
29723,1377,Ghetto,1
29729,1377,Janklowicz-Mann,2
29731,1377,Amir,2
29732,1377,Mann,2
29736,1377,rests,2
29742,1377,voices,2
29750,1377,70s,2
29756,1377,1940s,2
29764,1379,redeeming,2
29772,1380,ahem,2
29783,1381,waterlogged,2
29786,1381,plumbs,2
29789,1381,uncharted,2
29790,1381,depths,2
29794,1381,stupidity,1
29798,1381,sub-sophomoric,1
29804,1382,concentrates,2
29810,1382,interplay,2
29813,1382,utter,2
29819,1382,Hewitt,2
29824,1383,tribute,3
29831,1383,bravery,3
29836,1383,reporters,2
29839,1383,willingly,2
29855,1383,posterity,2
29870,1384,imaginary,3
29891,1385,hint,3
29901,1386,simplicity,2
29911,1386,Aesop,2
29927,1387,masochism,1
29930,1387,blow,2
29942,1388,kids-cute,3
29948,1388,faked,1
29952,1388,stately,2
29954,1388,composition,2
29967,1389,buzz,2
29968,1389,whir,2
29971,1389,clicks,2
30015,1392,measure,2
30022,1393,imponderably,2
30024,1393,self-consciously,1
30033,1394,Ravel,2
30034,1394,Bolero,2
30037,1394,builds,2
30041,1394,crescendo,2
30045,1394,encompasses,2
30048,1394,paths,2
30056,1395,unwatchable,0
30074,1396,helpings,2
30084,1396,dawns,2
30093,1396,crises,2
30096,1396,ceremonies,2
30100,1396,scenery,2
30103,1396,Cotswolds,2
30115,1397,thrill,3
30130,1398,rocks,2
30139,1399,ashamed,2
30142,1399,admitting,2
30160,1399,dish,2
30175,1400,Goliath,2
30193,1401,demands,2
30197,1401,borders,2
30200,1401,hammy,2
30206,1402,Mehta,2
30211,1403,Ryosuke,2
30224,1403,languidly,2
30226,1403,paced,2
30243,1404,caffeinated,2
30244,1404,brilliance,3
30265,1404,dutiful,2
30269,1404,disciplined,2
30270,1404,grade-grubbers,1
30272,1404,shame,1
30288,1406,gaudy,2
30290,1406,shirt,2
30295,1407,fisher,2
30310,1407,poignancy,1
30313,1407,hooks,2
30321,1408,boarders,2
30330,1408,deserved,2
30331,1408,co-winner,3
30336,1408,Award,2
30356,1409,absurdly,2
30357,1409,inappropriate,1
30362,1410,Birot,2
30374,1410,well-defined,3
30385,1410,15,2
30391,1410,torments,1
30392,1410,angst,2
30398,1410,operatic,3
30412,1411,morphs,2
30417,1411,mundane,1
30423,1412,20th,3
30433,1412,stamina,2
30434,1412,vitality,2
30440,1412,cameo,2
30450,1413,choreography,2
30460,1414,two-thirds,2
30465,1414,Scorsese,2
30467,1414,168-minute,2
30474,1414,entranced,2
30480,1415,brutally,2
30484,1415,numbness,1
30493,1416,competently,3
30505,1417,revision,2
30510,1417,enhancing,3
30516,1417,economic,2
30517,1417,subtext,2
30523,1417,morals,2
30537,1419,Wendigo,2
30547,1419,art-house,2
30554,1419,trap,2
30556,1419,pretention,1
30569,1420,ten-year-old,2
30573,1420,steadfast,3
30575,1420,refusal,1
30582,1420,dualistic,2
30594,1421,suggestion,2
30598,1421,albeit,2
30616,1422,forgettable,0
30633,1424,wasted,1
30644,1425,Perdition,3
30652,1425,excellence,4
30657,1426,DeMeo,2
30665,1427,Puportedly,2
30674,1427,convolution,2
30676,1427,language,2
30679,1427,suggests,2
30708,1428,K-19,2
30731,1429,twenty-some,2
30739,1430,artsploitation,2
30757,1431,sour,1
30766,1431,exploration,2
30771,1431,underlay,2
30774,1431,relentless,2
30775,1431,gaiety,2
30798,1432,decoder,2
30799,1432,ring,2
30802,1432,door,2
30819,1433,Talkiness,1
30824,1433,frequently,2
30887,1437,footage,2
30890,1437,hurts,1
30897,1438,pack,2
30900,1438,dynamite,2
30901,1438,sticks,2
30905,1438,built,2
30910,1439,Alas,2
30914,1439,breathless,3
30920,1440,Reaches,1
30924,1440,wholly,3
30927,1440,heart-wrenching,2
30948,1442,opinion,2
30965,1443,bloodbath,1
30969,1443,laughably,1
30972,1443,unbearable,0
30990,1444,alternate,2
31011,1445,wretchedly,1
31016,1445,inane,1
31017,1445,awful,2
31036,1446,well-paced,3
31047,1448,Quitting,2
31052,1448,piercing,3
31056,1448,spikes,2
31070,1449,searches,2
31074,1449,vainly,1
31088,1450,feeble,1
31089,1450,examples,2
31092,1450,Poke-mania,2
31096,1450,preceded,2
31100,1451,permeates,2
31106,1451,Stortelling,2
31115,1451,oftentimes,2
31117,1451,cowardly,0
31118,1451,autocritique,2
31134,1453,road-trip,2
31151,1454,getting,2
31156,1454,Veggies,2
31163,1455,choose,2
31166,1455,interpret,2
31172,1455,optimistic,3
31180,1456,Scott,2
31193,1456,Lothario,2
31197,1457,Overwrought,1
31199,1457,bodice-ripper,2
31207,1458,adamant,2
31208,1458,streak,2
31212,1458,warm-blooded,2
31219,1458,disparate,2
31221,1458,denizens,2
31226,1458,\*\*,2
31227,1458,holes,2
31233,1459,generating,2
31241,1459,Iraqi,2
31243,1459,poised,2
31246,1459,receive,3
31249,1459,UN,2
31250,1459,inspector,2
31255,1460,Jeffrey,2
31261,1460,jazz-playing,2
31262,1460,exterminator,2
31265,1460,Oscar-worthy,4
31270,1461,rise-and-fall,2
31283,1461,moralistic,2
31284,1461,consequences,2
31294,1461,ears,2
31313,1463,peevish,1
31314,1463,gimmicky,3
31329,1464,eclipse,2
31335,1464,disgrace,1
31337,1465,No.,1
31345,1466,vehicle,2
31350,1466,doltish,1
31351,1466,uneventful,1
31361,1466,skunk,1
31366,1466,severe,2
31368,1466,odor,2
31373,1467,crap,0
31378,1467,leash,2
31382,1467,polite,2
31385,1467,scale,2
31389,1467,heights,2
31393,1467,Joe,2
31395,1467,Dante,2
31398,1467,similarly,2
31399,1467,styled,2
31400,1467,Gremlins,2
31404,1468,78,2
31410,1468,zings,2
31414,1468,vibrance,3
31425,1470,dependable,2
31428,1470,botched,1
31438,1471,droll,2
31460,1472,tanks,1
31478,1473,Rising,3
31489,1474,Broomfield,2
31496,1474,manifestation,2
31499,1474,institutionalized,2
31500,1474,slavery,2
31506,1474,black-owned,2
31508,1474,label,2
31512,1474,white-empowered,2
31527,1475,Wertmuller,2
31532,1475,self-defeatingly,2
31533,1475,decorous,3
31544,1476,Hallmark,2
31555,1477,Colin,2
31569,1477,coffee,3
31573,1478,oozes,2
31574,1478,craft,2
31578,1479,Stevens,2
31580,1479,vibrant,3
31590,1479,countless,2
31599,1480,Weighty,2
31600,1480,ponderous,2
31606,1480,filling,3
31625,1481,170,2
31637,1482,spell,2
31644,1483,Tufano,2
31647,1483,widescreen,2
31648,1483,photography,2
31652,1483,Grabowsky,2
31661,1483,parochial,2
31681,1485,mean,1
31686,1485,nicest,4
31690,1485,Orders,2
31701,1485,earned,2
31704,1485,50-year,2
31709,1486,poky,1
31710,1486,pseudo-serious,2
31718,1486,workshops,2
31721,1486,affected,2
31722,1486,malaise,1
31732,1487,established,2
31738,1487,comfortable,3
31744,1487,liberties,2
31749,1487,goofiest,3
31763,1488,surest,2
31769,1488,all-around,2
31778,1489,Anakin,2
31786,1489,lustrous,3
31787,1489,polished,4
31792,1489,creativity,3
31805,1490,Kline,2
31809,1490,lend,2
31817,1490,naught,2
31828,1491,undercut,1
31836,1491,veering,2
31854,1492,slowness,2
31858,1492,primarily,2
31863,1492,perkiness,2
31880,1492,first-rate,3
31885,1493,strongly,3
31906,1493,over-blown,1
31908,1493,Bruce,2
31909,1493,Willis,2
31912,1493,scar,2
31926,1494,anyplace,2
31951,1495,visit,2
31955,1496,intensely,2
31957,1496,focused,2
31961,1496,travails,2
31967,1496,Hal,2
31969,1496,function,2
31980,1496,accessible,3
31981,1496,screed,2
31997,1497,locales,1
32014,1498,distinctive,3
32015,1498,discourse,2
32029,1498,reserved,2
32033,1499,soar,2
32053,1500,nonjudgmental,3
32065,1501,Monroe,2
32078,1501,out-bad-act,2
32084,1502,Qutting,2
32126,1504,fluid,3
32140,1505,Clyde,2
32142,1505,Barrow,2
32147,1506,wishy-washy,1
32154,1506,sturm,2
32160,1506,und,2
32161,1506,drung,2
32165,1506,decisions,2
32167,1506,unsatisfactorily,2
32181,1508,Nicole,2
32182,1508,Kidman,3
32188,1508,evolved,2
32191,1508,superstar,3
32207,1508,quirkily,2
32224,1509,floppy,1
32227,1509,self-deprecating,1
32228,1509,stammers,2
32230,1510,Oops,2
32265,1513,enveloping,2
32269,1513,breathe,2
32279,1514,geriatric,2
32281,1514,Harry,2
32294,1514,wherein,2
32303,1514,cops,2
32315,1515,tends,2
32327,1515,psychological,3
32329,1515,italics,2
32340,1515,brusqueness,2
32361,1516,strays,1
32372,1517,Mummy,2
32381,1517,masterpieces,3
32392,1518,frittered,1
32395,1518,middle-of-the-road,2
32396,1518,blandness,1
32401,1519,entry,2
32407,1519,oh-those-wacky-Brits,2
32413,1519,ushered,2
32418,1519,straining,2
32422,1519,smash,2
32446,1521,observer,2
32457,1521,whiny,1
32458,1521,defensive,2
32464,1521,life-altering,3
32486,1522,Nolan,2
32488,1522,penetrating,3
32493,1522,cinemantic,2
32500,1522,stimulating,3
32509,1523,supremely,3
32511,1523,cautionary,2
32538,1524,gratefully,2
32539,1524,received,2
32542,1525,Jam-packed,3
32546,1525,literally,3
32547,1525,bruising,1
32561,1527,par,2
32573,1527,puff,2
32584,1528,gawky,1
32586,1528,Spall,2
32598,1528,reveal,2
32601,1528,impressively,3
32603,1528,range,2
32609,1529,Chateau,2
32614,1529,Rudd,2
32621,1529,therapy-dependent,2
32622,1529,flakeball,1
32624,1529,spouting,2
32626,1529,malapropisms,2
32641,1530,pizazz,3
32660,1530,adults,2
32671,1531,sudsy,1
32680,1531,modernize,2
32682,1531,encomia,2
32686,1531,diversity,2
32687,1531,tolerance,2
32705,1533,sheets,2
32711,1533,hackneyed,1
32712,1533,concepts,2
32719,1533,dreaming,2
32725,1534,fencing,2
32728,1534,exciting,4
32734,1534,eminently,2
32768,1536,concert,2
32779,1536,recording,3
32780,1536,sessions,2
32792,1536,integrity,3
32800,1536,admirers,3
32813,1537,patched,2
32819,1537,Miami,2
32820,1537,Vice,2
32833,1538,elevate,3
32840,1538,ilk,2
32842,1538,notably,2
32856,1539,compassion,2
32861,1539,garnered,2
32876,1539,privy,2
32879,1539,misconstrued,1
32881,1539,weakness,2
32887,1540,revolting,1
32900,1541,boiling,2
32907,1541,simmer,2
32918,1542,Orgasm,4
32940,1543,main,2
32957,1544,outcome,2
32961,1544,Globetrotters-Generals,2
32965,1544,Juwanna,2
